timestamp,type,price,size,status,profit
2025-04-29 19:00:00,long,95236.7,0.0027777603394212053,opened,
2025-04-29 20:00:00,long,95154.0,0.002886091034094742,opened,
2025-04-29 20:00:00,long,94843.1,0.0025371674591501,opened,
